NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
429,부산광역시 동래구 안락동,1258,1258,0,안락경동리인,96.7921,202402,19,"63,500",-,24,개인,개인,2015,충렬대로446번길 67,-,중개거래,부산 동래구,-
430,부산광역시 동래구 안락동,1258,1258,0,안락경동리인,78.942,202402,17,"54,000",-,15,개인,개인,2015,온천천로471번길 10,-,중개거래,부산 동래구,-
431,부산광역시 동래구 낙민동,Jan-77,77,1,한일유앤아이,84.9573,202402,13,"47,500",-,2,개인,개인,2007,온천천로339번길 28,-,중개거래,부산 동래구,-
432,부산광역시 동래구 낙민동,Jan-77,77,1,한일유앤아이,84.9854,202402,24,"44,500",-,12,개인,개인,2007,온천천로339번길 28,-,중개거래,부산 동래구,-
433,부산광역시 동래구 낙민동,Jan-83,83,1,동래우성,84.876,202402,16,"35,500",-,5,개인,개인,1997,안남로 17,-,중개거래,부산 연제구,-
434,부산광역시 동래구 낙민동,Jan-83,83,1,동래우성,52.449,202402,6,"18,650",-,10,개인,개인,1997,안남로 9,-,중개거래,부산 동래구,-
435,부산광역시 동래구 낙민동,Jun-90,90,6,중앙하이츠2,59.9,202402,14,"24,000",-,24,개인,개인,1996,안남로 36,-,중개거래,부산 동래구,-
436,부산광역시 동래구 낙민동,Jun-90,90,6,중앙하이츠2,59.9,202402,25,"23,500",-,24,개인,개인,1996,안남로 36,-,중개거래,부산 동래구,-
437,부산광역시 동래구 낙민동,Jan-93,93,1,한신,59.84,202402,17,"26,000",-,21,개인,개인,1999,안남로 46,-,중개거래,부산 동래구,-
438,부산광역시 동래구 낙민동,Jan-93,93,1,한신,84.93,202402,17,"32,000",-,3,개인,개인,1999,안남로 46,-,중개거래,부산 동래구,-
439,부산광역시 동래구 낙민동,185-1,185,1,한신2,84.9,202402,14,"48,000",-,4,개인,개인,1984,낙민로 17,-,직거래,-,-
440,부산광역시 동래구 낙민동,288-29,288,29,동서허브H,60.99,202402,13,"23,500",-,13,개인,개인,2017,충렬대로256번가길 25,-,중개거래,부산 연제구,-
441,부산광역시 동래구 낙민동,294-22,294,22,아델리아,72.14,202402,5,"35,000",-,12,개인,법인,2020,충렬대로238번가길 49-5,-,직거래,-,-
442,부산광역시 동래구 낙민동,297-3,297,3,대신리치플러스,84.645,202402,20,"28,000",-,6,개인,개인,2008,충렬대로256번가길 22,-,직거래,-,-
443,부산광역시 동래구 낙민동,326,326,0,포레나동래,84.8287,202402,21,"57,000",-,9,개인,개인,2019,온천천로339번길 51,-,중개거래,부산 동래구,-
444,부산광역시 동래구 낙민동,326,326,0,포레나동래,84.8287,202402,15,"58,000",-,29,개인,개인,2019,온천천로339번길 51,-,중개거래,부산 동래구,-
445,부산광역시 동래구 낙민동,326,326,0,포레나동래,84.6439,202402,8,"57,000",-,44,개인,개인,2019,온천천로339번길 51,-,중개거래,부산 동래구,-
446,부산광역시 동래구 낙민동,326,326,0,포레나동래,84.8287,202402,5,"63,000",-,41,개인,개인,2019,온천천로339번길 51,-,중개거래,부산 동래구,-
447,부산광역시 동래구 낙민동,327,327,0,온천천경동리인타워,69.0794,202402,13,"46,300",-,5,개인,개인,2019,수안로8번길 62,-,중개거래,부산 동래구,-
448,부산광역시 동래구 수안동,182,182,0,성완세띠앙,84.9724,202402,27,"28,800",-,11,개인,개인,2005,충렬대로238번길 7,-,직거래,-,-
449,부산광역시 동래구 수안동,749,749,0,온천천경동리인타워2차,84.8609,202402,29,"38,600",-,39,개인,개인,2020,수안로8번길 38,-,직거래,-,-
450,부산광역시 동래구 명륜동,533-229,533,229,동래롯데캐슬퀸,84.9854,202402,13,"61,800",-,17,개인,개인,2020,온천천로 165,-,중개거래,부산 동래구,-
451,부산광역시 동래구 명륜동,618-5,618,5,천일스카이원,48.8786,202402,3,"24,000",-,10,개인,개인,2018,명륜로 151,-,중개거래,부산 동래구,-
452,부산광역시 동래구 명륜동,752,752,0,명륜동SK-VIEW,84.5011,202402,24,"40,500",-,4,개인,개인,2006,명륜로236번길 9,-,중개거래,부산 동래구,-
453,부산광역시 동래구 명륜동,753,753,0,쌍용예가,119.2408,202402,7,"79,000",-,12,법인,개인,2007,동래로 53,-,중개거래,부산 동래구,-
454,부산광역시 동래구 명륜동,756-1,756,1,동래센트럴파크하이츠2차,183.6829,202402,6,"108,500",-,7,개인,개인,2010,문화로 33,-,중개거래,부산 동래구,-
455,부산광역시 동래구 명륜동,757,757,0,명륜아이파크1단지,84.9194,202402,3,"70,000",-,22,개인,개인,2013,명륜로 170,-,중개거래,부산 동래구 부산 부산진구,-
456,부산광역시 동래구 명륜동,757,757,0,명륜아이파크1단지,62.636,202402,27,"58,000",-,19,개인,개인,2013,명륜로 170,-,중개거래,부산 동래구,-
457,부산광역시 동래구 명륜동,757,757,0,명륜아이파크1단지,62.636,202402,6,"52,000",-,2,개인,개인,2013,명륜로 170,-,중개거래,부산 동래구,-
458,부산광역시 동래구 명륜동,757,757,0,명륜아이파크1단지,84.9949,202402,3,"69,300",-,14,개인,개인,2013,명륜로 170,-,중개거래,부산 연제구,-
459,부산광역시 동래구 명륜동,757,757,0,명륜아이파크1단지,84.997,202402,29,"69,500",-,8,개인,개인,2013,명륜로 170,-,중개거래,부산 동래구,-
460,부산광역시 동래구 명륜동,782,782,0,명륜2차아이파크1단지,59.9038,202402,6,"46,000",-,6,개인,개인,2015,시실로 49,-,중개거래,부산 동래구,-
461,부산광역시 동래구 명륜동,782,782,0,명륜2차아이파크1단지,59.9038,202402,8,"48,500",-,9,개인,개인,2015,시실로 49,-,중개거래,부산 동래구,-
462,부산광역시 동래구 명륜동,782,782,0,명륜2차아이파크1단지,84.9708,202402,6,"63,000",-,23,개인,개인,2015,시실로 49,-,중개거래,부산 동래구,-
463,부산광역시 동래구 명륜동,782,782,0,명륜2차아이파크1단지,84.9138,202402,18,"62,000",-,30,개인,개인,2015,시실로 49,-,중개거래,부산 동래구,-
464,부산광역시 동래구 명륜동,795,795,0,명륜동힐스테이트,84.9773,202402,3,"65,500",-,18,개인,개인,2018,명륜로 222,-,중개거래,부산 동래구,-
465,부산광역시 동래구 명륜동,796,796,0,명륜자이,59.8812,202402,26,"60,000",-,2,개인,개인,2019,명륜로139번길 22,-,중개거래,부산 동래구,-
466,부산광역시 동래구 명륜동,796,796,0,명륜자이,59.8812,202402,1,"62,850",-,21,개인,개인,2019,명륜로139번길 22,-,중개거래,부산 동래구,-
467,부산광역시 동래구 명륜동,796,796,0,명륜자이,84.9348,202402,20,"83,000",-,3,개인,개인,2019,명륜로139번길 22,-,직거래,-,-
468,부산광역시 동래구 온천동,161-1,161,1,SK허브올리브,53.29,202402,19,"17,900",-,18,개인,개인,2006,금강공원로 2,-,직거래,-,-
469,부산광역시 동래구 온천동,161-1,161,1,SK허브올리브,53.29,202402,2,"19,800",-,8,개인,개인,2006,금강공원로 2,-,중개거래,부산 동래구,24.02.05
470,부산광역시 동래구 온천동,172-35,172,35,협성스카이라인80,27.74,202402,17,"7,000",-,5,개인,개인,2004,중앙대로1473번길 14-12,-,중개거래,부산 동래구,-
471,부산광역시 동래구 온천동,172-35,172,35,협성스카이라인80,27.74,202402,17,"7,500",-,5,개인,개인,2004,중앙대로1473번길 14-12,-,중개거래,부산 동래구,-
472,부산광역시 동래구 온천동,178-7,178,7,벽산아스타,119.932,202402,3,"58,500",-,7,개인,개인,2008,중앙대로1473번길 13,-,중개거래,부산 동래구,-
473,부산광역시 동래구 온천동,178-7,178,7,벽산아스타,136.896,202402,1,"84,000",-,15,개인,개인,2008,중앙대로1473번길 13,-,중개거래,부산 동래구,-
474,부산광역시 동래구 온천동,178-7,178,7,벽산아스타,84.815,202402,19,"45,000",-,7,개인,개인,2008,중앙대로1473번길 13,-,중개거래,부산 동래구,-
475,부산광역시 동래구 온천동,189-112,189,112,일성아이앤유,55.84,202402,22,"21,500",-,4,개인,개인,2014,차밭골로24번길 24,-,중개거래,부산 동래구,-
476,부산광역시 동래구 온천동,397-6,397,6,삼익,44.86,202402,23,"44,000",-,1,개인,개인,1978,금강로 28,-,직거래,-,-
477,부산광역시 동래구 온천동,440-24,440,24,동백그린숲,47.422,202402,6,"17,000",-,9,개인,개인,2018,금강로 80-3,-,중개거래,부산 동래구,-
478,부산광역시 동래구 온천동,477-5,477,5,동래퀸즈W,59.9906,202402,22,"29,000",-,4,개인,개인,2015,동래로 9,-,중개거래,부산 동래구,-
479,부산광역시 동래구 온천동,477-5,477,5,동래퀸즈W,49.7089,202402,24,"16,900",-,11,개인,개인,2015,동래로 9,-,중개거래,부산 동래구,-
480,부산광역시 동래구 온천동,707,707,0,동래럭키,132.49,202402,24,"110,000",-,12,개인,개인,1983,충렬대로107번길 54,-,중개거래,부산 동래구,-
481,부산광역시 동래구 온천동,758-12,758,12,동래SKVIEW,84.7556,202402,17,"59,000",-,19,개인,개인,2006,중앙대로1381번길 52,-,중개거래,부산 동래구,-
482,부산광역시 동래구 온천동,1186-34,1186,34,그린힐타운A동,123.26,202402,3,"30,000",-,8,개인,개인,2002,쇠미로 189-11,-,중개거래,부산 동래구,-
483,부산광역시 동래구 온천동,1424-12,1424,12,더리체,81.6067,202402,28,"29,700",-,14,개인,개인,2014,미남로 134,-,중개거래,부산 동래구,-
484,부산광역시 동래구 온천동,1457-1,1457,1,동래대우,84.9673,202402,16,"42,000",-,8,개인,개인,2002,충렬대로140번길 32,-,중개거래,경남 창녕군,-
485,부산광역시 동래구 온천동,1457-1,1457,1,동래대우,84.9673,202402,5,"42,500",-,15,개인,개인,2002,충렬대로140번길 41,-,중개거래,부산 동래구,-
486,부산광역시 동래구 온천동,1654,1654,0,삼정그린코아,84.96,202402,17,"21,200",-,9,개인,개인,2003,쇠미로129번길 91,20240219,중개거래,부산 동래구,-
487,부산광역시 동래구 온천동,1654,1654,0,삼정그린코아,84.96,202402,17,"21,200",-,9,개인,개인,2003,쇠미로129번길 91,-,중개거래,부산 동래구,-
488,부산광역시 동래구 온천동,1654,1654,0,삼정그린코아,69.87,202402,29,"16,000",-,15,개인,개인,2003,쇠미로129번길 91,-,중개거래,부산 동래구,-
489,부산광역시 동래구 온천동,1680,1680,0,동부현대,59.755,202402,16,"12,400",-,14,개인,개인,1995,쇠미로129번길 86,-,중개거래,부산 동래구,-
490,부산광역시 동래구 온천동,1833,1833,0,동래삼정그린코아포레스트,84.6791,202402,24,"48,000",-,19,개인,개인,2018,쇠미로 153,-,중개거래,부산 동래구,-
491,부산광역시 동래구 온천동,1834,1834,0,동래지웰,59.9664,202402,3,"32,000",-,25,개인,개인,2018,쇠미로 197,-,중개거래,부산 동래구,-
492,부산광역시 동래구 온천동,1838,1838,0,동래효성해링턴플레이스,105.3159,202402,3,"73,500",-,41,개인,개인,2019,아시아드대로255번길 14,-,중개거래,부산 동래구,-
493,부산광역시 동래구 온천동,1838,1838,0,동래효성해링턴플레이스,84.6112,202402,2,"58,500",-,19,개인,개인,2019,아시아드대로255번길 14,-,중개거래,부산 동래구,-
494,부산광역시 동래구 온천동,1838,1838,0,동래효성해링턴플레이스,84.3751,202402,16,"56,900",-,38,개인,개인,2019,아시아드대로255번길 14,-,중개거래,부산 동래구,-
495,부산광역시 동래구 온천동,1841,1841,0,두비앙에코힐아파트,71.5626,202402,6,"26,800",-,5,개인,개인,2019,쇠미로121번길 91,-,중개거래,부산 동래구,-
496,부산광역시 동래구 온천동,1842,1842,0,온천삼정그린코아더베스트,84.8128,202402,24,"49,000",-,23,개인,개인,2019,중앙대로1493번길 16,-,중개거래,부산 동래구,-
497,부산광역시 동래구 온천동,1846,1846,0,e편한세상동래아시아드,49.9839,202402,26,"37,800",-,15,개인,개인,2020,아시아드대로 202,-,중개거래,부산 동래구,-
498,부산광역시 동래구 온천동,1846,1846,0,e편한세상동래아시아드,49.9839,202402,6,"38,000",-,29,개인,개인,2020,아시아드대로 202,-,중개거래,부산 동래구,-
499,부산광역시 동래구 온천동,1846,1846,0,e편한세상동래아시아드,59.9871,202402,25,"53,700",-,7,개인,개인,2020,아시아드대로 202,-,중개거래,부산 동래구,-
500,부산광역시 동래구 온천동,1846,1846,0,e편한세상동래아시아드,59.9871,202402,22,"53,450",-,8,개인,개인,2020,아시아드대로 202,-,중개거래,부산 부산진구,-
501,부산광역시 동래구 온천동,1846,1846,0,e편한세상동래아시아드,84.9754,202402,28,"70,000",-,22,개인,개인,2020,아시아드대로 202,-,중개거래,부산 동래구,-
502,부산광역시 동래구 온천동,1850,1850,0,동래3차SKVIEW,84.881,202402,5,"41,000",-,3,개인,개인,2021,온천장로65번길 9,-,직거래,-,-
503,부산광역시 동래구 온천동,1850,1850,0,동래3차SKVIEW,84.881,202402,7,"53,000",-,29,개인,개인,2021,온천장로65번길 9,-,직거래,-,-
504,부산광역시 동래구 온천동,1850,1850,0,동래3차SKVIEW,84.816,202402,1,"59,000",-,35,개인,개인,2021,온천장로65번길 9,-,중개거래,부산 부산진구,-
505,부산광역시 동래구 온천동,1850,1850,0,동래3차SKVIEW,84.816,202402,3,"52,000",-,18,개인,개인,2021,온천장로65번길 9,-,중개거래,부산 동래구,-
506,부산광역시 동래구 온천동,1850,1850,0,동래3차SKVIEW,84.881,202402,13,"61,000",-,30,개인,개인,2021,온천장로65번길 9,-,중개거래,부산 동래구,-
507,부산광역시 동래구 온천동,1850,1850,0,동래3차SKVIEW,84.881,202402,2,"53,000",104동,35,개인,개인,2021,온천장로65번길 9,-,직거래,-,24.02.05
508,부산광역시 동래구 온천동,1850,1850,0,동래3차SKVIEW,84.873,202402,24,"56,000",-,4,개인,개인,2021,온천장로65번길 9,-,중개거래,부산 동래구,-
509,부산광역시 동래구 온천동,1850,1850,0,동래3차SKVIEW,59.977,202402,26,"42,000",-,28,개인,개인,2021,온천장로65번길 9,-,중개거래,부산 동래구,-
510,부산광역시 동래구 온천동,1850,1850,0,동래3차SKVIEW,84.873,202402,21,"56,500",-,32,개인,개인,2021,온천장로65번길 9,-,중개거래,부산 동래구,-
511,부산광역시 동래구 온천동,1853,1853,0,동래래미안아이파크,59.9865,202402,22,"59,500",-,19,개인,개인,2022,금정마을로 147,-,중개거래,부산 동래구,-
512,부산광역시 동래구 온천동,1853,1853,0,동래래미안아이파크,75.9563,202402,20,"80,000",-,22,개인,개인,2022,금정마을로 150,-,중개거래,부산 동래구,-
513,부산광역시 동래구 온천동,1853,1853,0,동래래미안아이파크,84.9856,202402,2,"88,300",-,26,개인,개인,2022,금정마을로 150,-,중개거래,부산 동래구,-
514,부산광역시 동래구 온천동,1853,1853,0,동래래미안아이파크,84.9928,202402,13,"60,000",-,31,개인,개인,2022,금정마을로 150,-,직거래,-,-
515,부산광역시 동래구 온천동,1853,1853,0,동래래미안아이파크,84.9856,202402,20,"89,800",-,24,개인,개인,2022,금정마을로 150,-,중개거래,부산 동래구,-
516,부산광역시 동래구 온천동,1853,1853,0,동래래미안아이파크,75.5206,202402,3,"78,400",-,23,개인,개인,2022,충렬대로107번길 65,-,중개거래,부산 동래구,-
517,부산광역시 동래구 온천동,1853,1853,0,동래래미안아이파크,84.9856,202402,15,"87,500",-,2,개인,개인,2022,충렬대로107번길 65,-,중개거래,부산 동래구,-
518,부산광역시 동래구 사직동,597,597,0,한신,59.8,202402,2,"17,700",-,8,개인,개인,1999,쇠미로81번길 33,-,중개거래,부산 동래구,-
519,부산광역시 동래구 사직동,601-3,601,3,해운,53.055,202402,8,"14,000",-,4,개인,개인,1984,쇠미로71번길 5,-,중개거래,부산 동래구,-
520,부산광역시 동래구 사직동,632-94,632,94,유원,122.64,202402,19,"20,500",-,9,개인,개인,1992,쇠미로119번길 85,-,중개거래,부산 동래구,-
521,부산광역시 동래구 사직동,981-100,981,100,삼정그린코아,59.73,202402,6,"20,000",-,12,개인,개인,1998,쇠미로 37,-,중개거래,부산 동래구,-
